field_key,component_name,lv2_scope,requiredness,source_file
targetedSlices,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
targetLanguage,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
targetNodeKeys,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
targetText,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
teacherNotes,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
teacherOverview,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
telemetryTags,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
textSubtype,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
timeExpectationActivity,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
title,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
topicCategory,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
type,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
version,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
visibility,activity_slides,ACT-020,required,lv2_central_brain/activity_020.md
vocabularyTheme,activity_slides,ACT-020,optional,lv2_central_brain/activity_020.md
activityId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
aiInstructions,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
allowRetry,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
allowSkip,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
anecdoteOrMemoryHook,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
assessmentPlan,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
audienceNotes,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
audioId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
autoAdvance,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
body,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
buttons,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
cefrLevel,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
cefrMax,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
cefrMin,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
choiceElements,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
commonMisconceptions,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
competencyTags,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
coreTopics,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
correctAnswer,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
culturalContext,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
defaultLang,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
delayMs,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
description,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
diagnosticChecks,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
differentiationPaths,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
differentiationStrategies,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
diffLog,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
discourseFocus,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
estimatedMinutes,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
exampleResponses,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
expansionGuidelines,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
expectedCompletionRate,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
expectedTimeOnTask,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
extractabilityTier,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
extraPracticeNotes,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
forbiddenPatterns,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
grammarFocus,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
groupId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
groupName,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
ingestPayload,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
ingestSource,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
instructions,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
isRequiredToPass,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
keywords,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
l1InterferenceNotes,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
lastUpdatedAt,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
lastUpdatedBy,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
learningObjectives,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
lessonId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
levelMax,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
levelMin,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
linkedResources,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
manualOverrideJson,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
masteryRule,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
masteryThreshold,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
maxAttempts,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
maxScoreValue,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
metadata,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
minAttemptsBeforeSkip,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
moduleId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
note,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
notesForTeacherOrAI,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
orderIndex,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
ownerTeam,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
passingScoreType,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
passingScoreValue,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
passRequiredForNext,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
prerequisiteEdges,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
prerequisiteModules,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
prerequisiteNodes,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
prerequisites,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
prerequisiteSlices,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
priorLessons,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
pronunciationFocus,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
propsJson,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
registerTone,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
registerVariants,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
remediationGuidance,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
remediationPaths,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
requiredScore,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
retryPolicy,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
runtimeContractV1,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
shortSummaryTeacherActivity,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
shortSummaryTeacherSlide,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
signatureMetaphors,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
simplificationGuidelines,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
skipPolicy,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
slideId,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
slug,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
sourceVersion,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
styleConstraints,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
subtitle,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
successCriteria,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
tags,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
targetedEdges,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
targetedNodes,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
targetedSlices,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
targetLanguage,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
targetNodeKeys,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
teacherNotes,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
teacherOverview,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
telemetryTags,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
textSubtype,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
timeExpectationActivity,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
title,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
topicCategory,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
type,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
version,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
visibility,activity_slides,ACT-021,required,lv2_central_brain/activity_021.md
vocabularyTheme,activity_slides,ACT-021,optional,lv2_central_brain/activity_021.md
activityId,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
aiInstructions,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
allowRetry,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
allowSkip,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
anecdoteOrMemoryHook,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
assessmentPlan,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
audienceNotes,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
audioId,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
autoAdvance,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
body,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
buttons,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
cefrLevel,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
cefrMax,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
cefrMin,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
commonMisconceptions,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
competencyTags,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
coreTopics,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
culturalContext,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
defaultLang,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
delayMs,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
description,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
diagnosticChecks,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
differentiationPaths,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
differentiationStrategies,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
diffLog,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
discourseFocus,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
estimatedMinutes,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
exampleResponses,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
expansionGuidelines,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
expectedCompletionRate,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
expectedTimeOnTask,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
extractabilityTier,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
extraPracticeNotes,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
forbiddenPatterns,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
grammarFocus,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
groupId,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
groupName,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
ingestPayload,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
ingestSource,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
instructions,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
isRequiredToPass,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
keywords,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
keywordThreshold,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
l1InterferenceNotes,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
lastUpdatedAt,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
lastUpdatedBy,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
learningObjectives,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
lessonId,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
levelMax,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
levelMin,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
linkedResources,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
manualOverrideJson,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
masteryRule,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
masteryThreshold,activity_slides,ACT-022,optional,lv2_central_brain/activity_022.md
maxAttempts,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
maxScoreValue,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
maxWordCount,activity_slides,ACT-022,required,lv2_central_brain/activity_022.md
